club_name,transfer_movement,fee_cleaned,league_name,year,season,country
Inter Milan,in,0.5,Serie A,2016,2016/2017,Italy
Inter Milan,in,0.0,Serie A,2016,2016/2017,Italy
Inter Milan,in,0.0,Serie A,2016,2016/2017,Italy
Juventus FC,in,90.0,Serie A,2016,2016/2017,Italy
Juventus FC,in,29.4,Serie A,2016,2016/2017,Italy
Juventus FC,in,9.8,Serie A,2016,2016/2017,Italy
Juventus FC,in,5.0,Serie A,2016,2016/2017,Italy
Juventus FC,in,3.0,Serie A,2016,2016/2017,Italy
Juventus FC,in,0.0,Serie A,2016,2016/2017,Italy
Juventus FC,in,0.0,Serie A,2016,2016/2017,Italy
SS Lazio,in,9.45,Serie A,2016,2016/2017,Italy
SS Lazio,in,8.0,Serie A,2016,2016/2017,Italy
SS Lazio,in,5.0,Serie A,2016,2016/2017,Italy
SS Lazio,in,4.0,Serie A,2016,2016/2017,Italy
SS Lazio,in,4.0,Serie A,2016,2016/2017,Italy
SS Lazio,in,1.5,Serie A,2016,2016/2017,Italy
SS Lazio,in,0.75,Serie A,2016,2016/2017,Italy
AC Milan,in,9.56,Serie A,2016,2016/2017,Italy
AC Milan,in,9.5,Serie A,2016,2016/2017,Italy
AC Milan,in,7.5,Serie A,2016,2016/2017,Italy
AC Milan,in,1.0,Serie A,2016,2016/2017,Italy
AC Milan,in,0.8,Serie A,2016,2016/2017,Italy
AC Milan,in,0.0,Serie A,2016,2016/2017,Italy
SSC Napoli,in,32.0,Serie A,2016,2016/2017,Italy
SSC Napoli,in,16.0,Serie A,2016,2016/2017,Italy
SSC Napoli,in,14.5,Serie A,2016,2016/2017,Italy
SSC Napoli,in,10.0,Serie A,2016,2016/2017,Italy
SSC Napoli,in,5.0,Serie A,2016,2016/2017,Italy
SSC Napoli,in,1.5,Serie A,2016,2016/2017,Italy
SSC Napoli,in,1.5,Serie A,2016,2016/2017,Italy
US Palermo,in,3.3,Serie A,2016,2016/2017,Italy
US Palermo,in,1.5,Serie A,2016,2016/2017,Italy
US Palermo,in,1.38,Serie A,2016,2016/2017,Italy
US Palermo,in,0.7,Serie A,2016,2016/2017,Italy
US Palermo,in,0.5,Serie A,2016,2016/2017,Italy
US Palermo,in,0.3,Serie A,2016,2016/2017,Italy
US Palermo,in,0.0,Serie A,2016,2016/2017,Italy
Delfino Pescara 1936,in,5.0,Serie A,2016,2016/2017,Italy
Delfino Pescara 1936,in,4.0,Serie A,2016,2016/2017,Italy
Delfino Pescara 1936,in,2.0,Serie A,2016,2016/2017,Italy
Delfino Pescara 1936,in,1.0,Serie A,2016,2016/2017,Italy
Delfino Pescara 1936,in,0.5,Serie A,2016,2016/2017,Italy
Delfino Pescara 1936,in,0.4,Serie A,2016,2016/2017,Italy
Delfino Pescara 1936,in,0.35,Serie A,2016,2016/2017,Italy
Delfino Pescara 1936,in,0.3,Serie A,2016,2016/2017,Italy
Delfino Pescara 1936,in,0.3,Serie A,2016,2016/2017,Italy
Delfino Pescara 1936,in,0.2,Serie A,2016,2016/2017,Italy
Delfino Pescara 1936,in,0.0,Serie A,2016,2016/2017,Italy
Delfino Pescara 1936,in,0.0,Serie A,2016,2016/2017,Italy
Delfino Pescara 1936,in,0.0,Serie A,2016,2016/2017,Italy
Delfino Pescara 1936,in,0.0,Serie A,2016,2016/2017,Italy
Delfino Pescara 1936,in,0.0,Serie A,2016,2016/2017,Italy
AS Roma,in,18.6,Serie A,2016,2016/2017,Italy
AS Roma,in,15.0,Serie A,2016,2016/2017,Italy
AS Roma,in,13.0,Serie A,2016,2016/2017,Italy
AS Roma,in,11.0,Serie A,2016,2016/2017,Italy
AS Roma,in,9.0,Serie A,2016,2016/2017,Italy
AS Roma,in,9.0,Serie A,2016,2016/2017,Italy
AS Roma,in,8.0,Serie A,2016,2016/2017,Italy
AS Roma,in,3.5,Serie A,2016,2016/2017,Italy
AS Roma,in,2.8,Serie A,2016,2016/2017,Italy
AS Roma,in,2.5,Serie A,2016,2016/2017,Italy
AS Roma,in,2.5,Serie A,2016,2016/2017,Italy
AS Roma,in,2.0,Serie A,2016,2016/2017,Italy
AS Roma,in,1.5,Serie A,2016,2016/2017,Italy
AS Roma,in,1.2,Serie A,2016,2016/2017,Italy
AS Roma,in,1.0,Serie A,2016,2016/2017,Italy
AS Roma,in,0.0,Serie A,2016,2016/2017,Italy
UC Sampdoria,in,8.0,Serie A,2016,2016/2017,Italy
UC Sampdoria,in,4.0,Serie A,2016,2016/2017,Italy
UC Sampdoria,in,3.5,Serie A,2016,2016/2017,Italy
UC Sampdoria,in,3.1,Serie A,2016,2016/2017,Italy
UC Sampdoria,in,2.75,Serie A,2016,2016/2017,Italy
UC Sampdoria,in,2.6,Serie A,2016,2016/2017,Italy
UC Sampdoria,in,2.3,Serie A,2016,2016/2017,Italy
UC Sampdoria,in,1.8,Serie A,2016,2016/2017,Italy
UC Sampdoria,in,1.0,Serie A,2016,2016/2017,Italy
UC Sampdoria,in,1.0,Serie A,2016,2016/2017,Italy
UC Sampdoria,in,1.0,Serie A,2016,2016/2017,Italy
UC Sampdoria,in,0.7,Serie A,2016,2016/2017,Italy
UC Sampdoria,in,0.5,Serie A,2016,2016/2017,Italy
UC Sampdoria,in,0.0,Serie A,2016,2016/2017,Italy
UC Sampdoria,in,0.0,Serie A,2016,2016/2017,Italy
US Sassuolo,in,8.1,Serie A,2016,2016/2017,Italy
US Sassuolo,in,6.0,Serie A,2016,2016/2017,Italy
US Sassuolo,in,4.0,Serie A,2016,2016/2017,Italy
US Sassuolo,in,3.5,Serie A,2016,2016/2017,Italy
US Sassuolo,in,2.3,Serie A,2016,2016/2017,Italy
US Sassuolo,in,1.8,Serie A,2016,2016/2017,Italy
US Sassuolo,in,1.79,Serie A,2016,2016/2017,Italy
US Sassuolo,in,0.02,Serie A,2016,2016/2017,Italy
Torino FC,in,9.0,Serie A,2016,2016/2017,Italy
Torino FC,in,3.5,Serie A,2016,2016/2017,Italy
Torino FC,in,3.4,Serie A,2016,2016/2017,Italy
Torino FC,in,1.98,Serie A,2016,2016/2017,Italy
Torino FC,in,1.7,Serie A,2016,2016/2017,Italy
Torino FC,in,1.3,Serie A,2016,2016/2017,Italy
Torino FC,in,0.6,Serie A,2016,2016/2017,Italy
Torino FC,in,0.5,Serie A,2016,2016/2017,Italy
Torino FC,in,0.0,Serie A,2016,2016/2017,Italy
Torino FC,in,0.0,Serie A,2016,2016/2017,Italy
Udinese Calcio,in,10.0,Serie A,2016,2016/2017,Italy
Udinese Calcio,in,4.5,Serie A,2016,2016/2017,Italy
Udinese Calcio,in,3.5,Serie A,2016,2016/2017,Italy
Udinese Calcio,in,3.0,Serie A,2016,2016/2017,Italy
Udinese Calcio,in,0.5,Serie A,2016,2016/2017,Italy
Udinese Calcio,in,0.0,Serie A,2016,2016/2017,Italy
Udinese Calcio,in,0.0,Serie A,2016,2016/2017,Italy
Udinese Calcio,in,0.0,Serie A,2016,2016/2017,Italy
Atalanta BC,in,1.9,Serie A,2016,2016/2017,Italy
Atalanta BC,in,1.04,Serie A,2016,2016/2017,Italy
Atalanta BC,in,1.0,Serie A,2016,2016/2017,Italy
Atalanta BC,in,0.7,Serie A,2016,2016/2017,Italy
Bologna FC 1909,in,1.4,Serie A,2016,2016/2017,Italy
Bologna FC 1909,in,1.3,Serie A,2016,2016/2017,Italy
Cagliari Calcio,in,0.48,Serie A,2016,2016/2017,Italy
FC Crotone,in,0.6,Serie A,2016,2016/2017,Italy
Empoli FC,in,2.3,Serie A,2016,2016/2017,Italy
Empoli FC,in,1.2,Serie A,2016,2016/2017,Italy
ACF Fiorentina,in,1.5,Serie A,2016,2016/2017,Italy
ACF Fiorentina,in,0.33,Serie A,2016,2016/2017,Italy
Genoa CFC,in,2.5,Serie A,2016,2016/2017,Italy
Genoa CFC,in,0.35,Serie A,2016,2016/2017,Italy
Genoa CFC,in,0.3,Serie A,2016,2016/2017,Italy
Genoa CFC,in,0.25,Serie A,2016,2016/2017,Italy
Genoa CFC,in,0.1,Serie A,2016,2016/2017,Italy
Genoa CFC,in,0.0,Serie A,2016,2016/2017,Italy
Inter Milan,in,13.5,Serie A,2016,2016/2017,Italy
Inter Milan,in,2.0,Serie A,2016,2016/2017,Italy
Juventus FC,in,19.0,Serie A,2016,2016/2017,Italy
Juventus FC,in,8.0,Serie A,2016,2016/2017,Italy
Juventus FC,in,6.0,Serie A,2016,2016/2017,Italy
AC Milan,in,0.7,Serie A,2016,2016/2017,Italy
AC Milan,in,0.5,Serie A,2016,2016/2017,Italy
SSC Napoli,in,18.0,Serie A,2016,2016/2017,Italy
SSC Napoli,in,0.59,Serie A,2016,2016/2017,Italy
US Palermo,in,0.8,Serie A,2016,2016/2017,Italy
Delfino Pescara 1936,in,0.14,Serie A,2016,2016/2017,Italy
Delfino Pescara 1936,in,0.1,Serie A,2016,2016/2017,Italy
Delfino Pescara 1936,in,0.0,Serie A,2016,2016/2017,Italy
Delfino Pescara 1936,in,0.0,Serie A,2016,2016/2017,Italy
AS Roma,in,2.0,Serie A,2016,2016/2017,Italy
UC Sampdoria,in,4.1,Serie A,2016,2016/2017,Italy
UC Sampdoria,in,1.8,Serie A,2016,2016/2017,Italy
UC Sampdoria,in,1.5,Serie A,2016,2016/2017,Italy
UC Sampdoria,in,0.0,Serie A,2016,2016/2017,Italy
Torino FC,in,6.0,Serie A,2016,2016/2017,Italy
Torino FC,in,0.5,Serie A,2016,2016/2017,Italy
Udinese Calcio,in,5.0,Serie A,2016,2016/2017,Italy
Atalanta BC,in,16.7,Serie A,2017,2017/2018,Italy
Atalanta BC,in,6.5,Serie A,2017,2017/2018,Italy
Atalanta BC,in,6.4,Serie A,2017,2017/2018,Italy
Atalanta BC,in,6.0,Serie A,2017,2017/2018,Italy
Atalanta BC,in,6.0,Serie A,2017,2017/2018,Italy
Atalanta BC,in,5.72,Serie A,2017,2017/2018,Italy
Atalanta BC,in,4.7,Serie A,2017,2017/2018,Italy
Atalanta BC,in,1.78,Serie A,2017,2017/2018,Italy
Atalanta BC,in,1.4,Serie A,2017,2017/2018,Italy
Atalanta BC,in,1.17,Serie A,2017,2017/2018,Italy
Atalanta BC,in,0.0,Serie A,2017,2017/2018,Italy
Atalanta BC,in,0.0,Serie A,2017,2017/2018,Italy
Benevento Calcio,in,4.0,Serie A,2017,2017/2018,Italy
Benevento Calcio,in,2.8,Serie A,2017,2017/2018,Italy
Benevento Calcio,in,2.0,Serie A,2017,2017/2018,Italy
Benevento Calcio,in,2.0,Serie A,2017,2017/2018,Italy
Benevento Calcio,in,1.75,Serie A,2017,2017/2018,Italy
Benevento Calcio,in,1.75,Serie A,2017,2017/2018,Italy
Benevento Calcio,in,1.7,Serie A,2017,2017/2018,Italy
Benevento Calcio,in,1.5,Serie A,2017,2017/2018,Italy
Benevento Calcio,in,1.0,Serie A,2017,2017/2018,Italy
Benevento Calcio,in,1.0,Serie A,2017,2017/2018,Italy
Benevento Calcio,in,0.5,Serie A,2017,2017/2018,Italy
Benevento Calcio,in,0.28,Serie A,2017,2017/2018,Italy
Benevento Calcio,in,0.2,Serie A,2017,2017/2018,Italy
Benevento Calcio,in,0.2,Serie A,2017,2017/2018,Italy
Bologna FC 1909,in,4.0,Serie A,2017,2017/2018,Italy
Bologna FC 1909,in,2.5,Serie A,2017,2017/2018,Italy
Bologna FC 1909,in,2.0,Serie A,2017,2017/2018,Italy
Bologna FC 1909,in,2.0,Serie A,2017,2017/2018,Italy
Bologna FC 1909,in,1.5,Serie A,2017,2017/2018,Italy
Bologna FC 1909,in,0.0,Serie A,2017,2017/2018,Italy
Bologna FC 1909,in,0.0,Serie A,2017,2017/2018,Italy
Bologna FC 1909,in,0.0,Serie A,2017,2017/2018,Italy
Cagliari Calcio,in,9.8,Serie A,2017,2017/2018,Italy
Cagliari Calcio,in,7.4,Serie A,2017,2017/2018,Italy
Cagliari Calcio,in,3.2,Serie A,2017,2017/2018,Italy
Cagliari Calcio,in,2.3,Serie A,2017,2017/2018,Italy
Cagliari Calcio,in,2.26,Serie A,2017,2017/2018,Italy
Cagliari Calcio,in,1.0,Serie A,2017,2017/2018,Italy
Cagliari Calcio,in,0.0,Serie A,2017,2017/2018,Italy
Cagliari Calcio,in,0.0,Serie A,2017,2017/2018,Italy
Cagliari Calcio,in,0.0,Serie A,2017,2017/2018,Italy
Chievo Verona,in,1.0,Serie A,2017,2017/2018,Italy
Chievo Verona,in,0.5,Serie A,2017,2017/2018,Italy
Chievo Verona,in,0.5,Serie A,2017,2017/2018,Italy
Chievo Verona,in,0.4,Serie A,2017,2017/2018,Italy
Chievo Verona,in,0.3,Serie A,2017,2017/2018,Italy
Chievo Verona,in,0.2,Serie A,2017,2017/2018,Italy
Chievo Verona,in,0.05,Serie A,2017,2017/2018,Italy
FC Crotone,in,1.5,Serie A,2017,2017/2018,Italy
FC Crotone,in,0.4,Serie A,2017,2017/2018,Italy
FC Crotone,in,0.3,Serie A,2017,2017/2018,Italy
FC Crotone,in,0.3,Serie A,2017,2017/2018,Italy
FC Crotone,in,0.2,Serie A,2017,2017/2018,Italy
FC Crotone,in,0.0,Serie A,2017,2017/2018,Italy
FC Crotone,in,0.0,Serie A,2017,2017/2018,Italy
FC Crotone,in,0.0,Serie A,2017,2017/2018,Italy
ACF Fiorentina,in,17.0,Serie A,2017,2017/2018,Italy
ACF Fiorentina,in,12.0,Serie A,2017,2017/2018,Italy
ACF Fiorentina,in,8.0,Serie A,2017,2017/2018,Italy
ACF Fiorentina,in,7.0,Serie A,2017,2017/2018,Italy
ACF Fiorentina,in,5.5,Serie A,2017,2017/2018,Italy
ACF Fiorentina,in,4.0,Serie A,2017,2017/2018,Italy
ACF Fiorentina,in,3.5,Serie A,2017,2017/2018,Italy
ACF Fiorentina,in,3.2,Serie A,2017,2017/2018,Italy
ACF Fiorentina,in,3.0,Serie A,2017,2017/2018,Italy
ACF Fiorentina,in,2.5,Serie A,2017,2017/2018,Italy
ACF Fiorentina,in,2.5,Serie A,2017,2017/2018,Italy
ACF Fiorentina,in,1.9,Serie A,2017,2017/2018,Italy
ACF Fiorentina,in,1.7,Serie A,2017,2017/2018,Italy
ACF Fiorentina,in,1.5,Serie A,2017,2017/2018,Italy
ACF Fiorentina,in,1.5,Serie A,2017,2017/2018,Italy
ACF Fiorentina,in,0.5,Serie A,2017,2017/2018,Italy
ACF Fiorentina,in,0.5,Serie A,2017,2017/2018,Italy
ACF Fiorentina,in,0.4,Serie A,2017,2017/2018,Italy
ACF Fiorentina,in,0.3,Serie A,2017,2017/2018,Italy
Genoa CFC,in,3.8,Serie A,2017,2017/2018,Italy
Genoa CFC,in,2.5,Serie A,2017,2017/2018,Italy
Genoa CFC,in,2.2,Serie A,2017,2017/2018,Italy
Genoa CFC,in,2.0,Serie A,2017,2017/2018,Italy
Genoa CFC,in,0.6,Serie A,2017,2017/2018,Italy
Genoa CFC,in,0.6,Serie A,2017,2017/2018,Italy
Genoa CFC,in,0.25,Serie A,2017,2017/2018,Italy
Genoa CFC,in,0.0,Serie A,2017,2017/2018,Italy
Genoa CFC,in,0.0,Serie A,2017,2017/2018,Italy
Genoa CFC,in,0.0,Serie A,2017,2017/2018,Italy
Hellas Verona,in,1.5,Serie A,2017,2017/2018,Italy
Hellas Verona,in,1.25,Serie A,2017,2017/2018,Italy
Hellas Verona,in,0.3,Serie A,2017,2017/2018,Italy
Hellas Verona,in,0.0,Serie A,2017,2017/2018,Italy
Hellas Verona,in,0.0,Serie A,2017,2017/2018,Italy
Inter Milan,in,34.0,Serie A,2017,2017/2018,Italy
Inter Milan,in,31.1,Serie A,2017,2017/2018,Italy
Inter Milan,in,24.0,Serie A,2017,2017/2018,Italy
Inter Milan,in,21.0,Serie A,2017,2017/2018,Italy
Inter Milan,in,20.5,Serie A,2017,2017/2018,Italy
Inter Milan,in,6.5,Serie A,2017,2017/2018,Italy
Inter Milan,in,0.0,Serie A,2017,2017/2018,Italy
Juventus FC,in,40.0,Serie A,2017,2017/2018,Italy
Juventus FC,in,25.0,Serie A,2017,2017/2018,Italy
Juventus FC,in,21.7,Serie A,2017,2017/2018,Italy
Juventus FC,in,20.0,Serie A,2017,2017/2018,Italy
Juventus FC,in,18.0,Serie A,2017,2017/2018,Italy
Juventus FC,in,16.7,Serie A,2017,2017/2018,Italy
Juventus FC,in,12.0,Serie A,2017,2017/2018,Italy
Juventus FC,in,6.0,Serie A,2017,2017/2018,Italy
Juventus FC,in,4.5,Serie A,2017,2017/2018,Italy
Juventus FC,in,3.7,Serie A,2017,2017/2018,Italy
Juventus FC,in,3.5,Serie A,2017,2017/2018,Italy
Juventus FC,in,2.0,Serie A,2017,2017/2018,Italy
SS Lazio,in,7.5,Serie A,2017,2017/2018,Italy
SS Lazio,in,5.7,Serie A,2017,2017/2018,Italy
SS Lazio,in,5.5,Serie A,2017,2017/2018,Italy
SS Lazio,in,4.0,Serie A,2017,2017/2018,Italy
SS Lazio,in,2.5,Serie A,2017,2017/2018,Italy
SS Lazio,in,2.0,Serie A,2017,2017/2018,Italy
SS Lazio,in,0.3,Serie A,2017,2017/2018,Italy
SS Lazio,in,0.0,Serie A,2017,2017/2018,Italy
SS Lazio,in,0.0,Serie A,2017,2017/2018,Italy
AC Milan,in,42.0,Serie A,2017,2017/2018,Italy
AC Milan,in,38.0,Serie A,2017,2017/2018,Italy
AC Milan,in,24.0,Serie A,2017,2017/2018,Italy
AC Milan,in,23.3,Serie A,2017,2017/2018,Italy
AC Milan,in,19.7,Serie A,2017,2017/2018,Italy
AC Milan,in,18.0,Serie A,2017,2017/2018,Italy
AC Milan,in,15.0,Serie A,2017,2017/2018,Italy
AC Milan,in,5.0,Serie A,2017,2017/2018,Italy
AC Milan,in,0.98,Serie A,2017,2017/2018,Italy
AC Milan,in,0.5,Serie A,2017,2017/2018,Italy
SSC Napoli,in,21.0,Serie A,2017,2017/2018,Italy
SSC Napoli,in,13.5,Serie A,2017,2017/2018,Italy
SSC Napoli,in,12.0,Serie A,2017,2017/2018,Italy
SSC Napoli,in,12.0,Serie A,2017,2017/2018,Italy
SSC Napoli,in,3.75,Serie A,2017,2017/2018,Italy
AS Roma,in,16.0,Serie A,2017,2017/2018,Italy
AS Roma,in,14.25,Serie A,2017,2017/2018,Italy
AS Roma,in,12.5,Serie A,2017,2017/2018,Italy
AS Roma,in,10.0,Serie A,2017,2017/2018,Italy
AS Roma,in,8.0,Serie A,2017,2017/2018,Italy
AS Roma,in,6.0,Serie A,2017,2017/2018,Italy
AS Roma,in,5.7,Serie A,2017,2017/2018,Italy
AS Roma,in,5.0,Serie A,2017,2017/2018,Italy
AS Roma,in,5.0,Serie A,2017,2017/2018,Italy
AS Roma,in,5.0,Serie A,2017,2017/2018,Italy
AS Roma,in,3.2,Serie A,2017,2017/2018,Italy
UC Sampdoria,in,15.0,Serie A,2017,2017/2018,Italy
UC Sampdoria,in,9.0,Serie A,2017,2017/2018,Italy
UC Sampdoria,in,6.3,Serie A,2017,2017/2018,Italy
UC Sampdoria,in,6.0,Serie A,2017,2017/2018,Italy
UC Sampdoria,in,4.0,Serie A,2017,2017/2018,Italy
UC Sampdoria,in,1.75,Serie A,2017,2017/2018,Italy
UC Sampdoria,in,1.5,Serie A,2017,2017/2018,Italy
UC Sampdoria,in,1.2,Serie A,2017,2017/2018,Italy
UC Sampdoria,in,0.75,Serie A,2017,2017/2018,Italy
US Sassuolo,in,7.0,Serie A,2017,2017/2018,Italy
US Sassuolo,in,5.0,Serie A,2017,2017/2018,Italy
US Sassuolo,in,4.5,Serie A,2017,2017/2018,Italy
US Sassuolo,in,4.0,Serie A,2017,2017/2018,Italy
US Sassuolo,in,3.0,Serie A,2017,2017/2018,Italy
US Sassuolo,in,0.0,Serie A,2017,2017/2018,Italy
SPAL 2013,in,2.0,Serie A,2017,2017/2018,Italy
SPAL 2013,in,1.0,Serie A,2017,2017/2018,Italy
SPAL 2013,in,1.0,Serie A,2017,2017/2018,Italy
SPAL 2013,in,0.6,Serie A,2017,2017/2018,Italy
SPAL 2013,in,0.4,Serie A,2017,2017/2018,Italy
SPAL 2013,in,0.285,Serie A,2017,2017/2018,Italy
SPAL 2013,in,0.25,Serie A,2017,2017/2018,Italy
SPAL 2013,in,0.225,Serie A,2017,2017/2018,Italy
SPAL 2013,in,0.1,Serie A,2017,2017/2018,Italy
SPAL 2013,in,0.0,Serie A,2017,2017/2018,Italy
SPAL 2013,in,0.0,Serie A,2017,2017/2018,Italy
SPAL 2013,in,0.025,Serie A,2017,2017/2018,Italy
Torino FC,in,7.75,Serie A,2017,2017/2018,Italy
Torino FC,in,7.0,Serie A,2017,2017/2018,Italy
Torino FC,in,3.0,Serie A,2017,2017/2018,Italy
Torino FC,in,2.6,Serie A,2017,2017/2018,Italy
Torino FC,in,2.0,Serie A,2017,2017/2018,Italy
Torino FC,in,2.0,Serie A,2017,2017/2018,Italy
Torino FC,in,0.5,Serie A,2017,2017/2018,Italy
Torino FC,in,0.0,Serie A,2017,2017/2018,Italy
Torino FC,in,0.0,Serie A,2017,2017/2018,Italy
Udinese Calcio,in,5.5,Serie A,2017,2017/2018,Italy
Udinese Calcio,in,4.5,Serie A,2017,2017/2018,Italy
Udinese Calcio,in,3.0,Serie A,2017,2017/2018,Italy
Udinese Calcio,in,3.0,Serie A,2017,2017/2018,Italy
Udinese Calcio,in,2.0,Serie A,2017,2017/2018,Italy
Udinese Calcio,in,2.0,Serie A,2017,2017/2018,Italy
Udinese Calcio,in,0.75,Serie A,2017,2017/2018,Italy
Udinese Calcio,in,0.666,Serie A,2017,2017/2018,Italy
Udinese Calcio,in,0.525,Serie A,2017,2017/2018,Italy
Udinese Calcio,in,0.5,Serie A,2017,2017/2018,Italy
Udinese Calcio,in,0.0,Serie A,2017,2017/2018,Italy
Udinese Calcio,in,0.0,Serie A,2017,2017/2018,Italy
Atalanta BC,in,5.0,Serie A,2017,2017/2018,Italy
Benevento Calcio,in,2.1,Serie A,2017,2017/2018,Italy
Benevento Calcio,in,0.2,Serie A,2017,2017/2018,Italy
Benevento Calcio,in,0.1,Serie A,2017,2017/2018,Italy
Benevento Calcio,in,0.0,Serie A,2017,2017/2018,Italy
Benevento Calcio,in,0.0,Serie A,2017,2017/2018,Italy
Bologna FC 1909,in,1.0,Serie A,2017,2017/2018,Italy
Cagliari Calcio,in,2.0,Serie A,2017,2017/2018,Italy
Cagliari Calcio,in,1.5,Serie A,2017,2017/2018,Italy
Cagliari Calcio,in,0.83,Serie A,2017,2017/2018,Italy
Cagliari Calcio,in,0.8,Serie A,2017,2017/2018,Italy
FC Crotone,in,0.3,Serie A,2017,2017/2018,Italy
FC Crotone,in,0.0,Serie A,2017,2017/2018,Italy
ACF Fiorentina,in,3.0,Serie A,2017,2017/2018,Italy
Genoa CFC,in,0.9,Serie A,2017,2017/2018,Italy
Genoa CFC,in,0.67,Serie A,2017,2017/2018,Italy
Genoa CFC,in,0.65,Serie A,2017,2017/2018,Italy
Inter Milan,in,0.45,Serie A,2017,2017/2018,Italy
Juventus FC,in,4.5,Serie A,2017,2017/2018,Italy
SS Lazio,in,0.6,Serie A,2017,2017/2018,Italy
SSC Napoli,in,5.75,Serie A,2017,2017/2018,Italy
SSC Napoli,in,0.0,Serie A,2017,2017/2018,Italy
AS Roma,in,0.5,Serie A,2017,2017/2018,Italy
UC Sampdoria,in,5.5,Serie A,2017,2017/2018,Italy
US Sassuolo,in,7.0,Serie A,2017,2017/2018,Italy
US Sassuolo,in,3.0,Serie A,2017,2017/2018,Italy
US Sassuolo,in,1.5,Serie A,2017,2017/2018,Italy
US Sassuolo,in,0.5,Serie A,2017,2017/2018,Italy
SPAL 2013,in,2.0,Serie A,2017,2017/2018,Italy
SPAL 2013,in,0.7,Serie A,2017,2017/2018,Italy
SPAL 2013,in,0.15,Serie A,2017,2017/2018,Italy
SPAL 2013,in,0.0,Serie A,2017,2017/2018,Italy
Torino FC,in,1.5,Serie A,2017,2017/2018,Italy
Udinese Calcio,in,0.15,Serie A,2017,2017/2018,Italy
Atalanta BC,in,14.0,Serie A,2018,2018/2019,Italy
Atalanta BC,in,9.5,Serie A,2018,2018/2019,Italy
Atalanta BC,in,7.0,Serie A,2018,2018/2019,Italy
Atalanta BC,in,5.0,Serie A,2018,2018/2019,Italy
Atalanta BC,in,5.0,Serie A,2018,2018/2019,Italy
Atalanta BC,in,4.4,Serie A,2018,2018/2019,Italy
Atalanta BC,in,3.7,Serie A,2018,2018/2019,Italy
Atalanta BC,in,3.0,Serie A,2018,2018/2019,Italy
Atalanta BC,in,2.5,Serie A,2018,2018/2019,Italy
Atalanta BC,in,1.0,Serie A,2018,2018/2019,Italy
Atalanta BC,in,0.05,Serie A,2018,2018/2019,Italy
Bologna FC 1909,in,9.0,Serie A,2018,2018/2019,Italy
Bologna FC 1909,in,7.0,Serie A,2018,2018/2019,Italy
Bologna FC 1909,in,6.5,Serie A,2018,2018/2019,Italy
Bologna FC 1909,in,4.5,Serie A,2018,2018/2019,Italy
Bologna FC 1909,in,2.5,Serie A,2018,2018/2019,Italy
Bologna FC 1909,in,1.0,Serie A,2018,2018/2019,Italy
Bologna FC 1909,in,0.415,Serie A,2018,2018/2019,Italy
Bologna FC 1909,in,0.2,Serie A,2018,2018/2019,Italy
Bologna FC 1909,in,0.1,Serie A,2018,2018/2019,Italy
Bologna FC 1909,in,0.0,Serie A,2018,2018/2019,Italy
Cagliari Calcio,in,5.9,Serie A,2018,2018/2019,Italy
Cagliari Calcio,in,1.52,Serie A,2018,2018/2019,Italy
Cagliari Calcio,in,1.0,Serie A,2018,2018/2019,Italy
Cagliari Calcio,in,0.275,Serie A,2018,2018/2019,Italy
Cagliari Calcio,in,0.0,Serie A,2018,2018/2019,Italy
Chievo Verona,in,3.0,Serie A,2018,2018/2019,Italy
Chievo Verona,in,2.5,Serie A,2018,2018/2019,Italy
Chievo Verona,in,2.0,Serie A,2018,2018/2019,Italy
Chievo Verona,in,1.3,Serie A,2018,2018/2019,Italy
Chievo Verona,in,0.3,Serie A,2018,2018/2019,Italy
Chievo Verona,in,0.15,Serie A,2018,2018/2019,Italy
Chievo Verona,in,0.0,Serie A,2018,2018/2019,Italy
Chievo Verona,in,0.0,Serie A,2018,2018/2019,Italy
Chievo Verona,in,0.0,Serie A,2018,2018/2019,Italy
Chievo Verona,in,0.0,Serie A,2018,2018/2019,Italy
Chievo Verona,in,0.0,Serie A,2018,2018/2019,Italy
Empoli FC,in,9.0,Serie A,2018,2018/2019,Italy
Empoli FC,in,1.5,Serie A,2018,2018/2019,Italy
Empoli FC,in,1.0,Serie A,2018,2018/2019,Italy
Empoli FC,in,1.0,Serie A,2018,2018/2019,Italy
Empoli FC,in,0.8,Serie A,2018,2018/2019,Italy
Empoli FC,in,0.5,Serie A,2018,2018/2019,Italy
Empoli FC,in,0.0,Serie A,2018,2018/2019,Italy
Empoli FC,in,0.0,Serie A,2018,2018/2019,Italy
Empoli FC,in,0.0,Serie A,2018,2018/2019,Italy
Empoli FC,in,0.0,Serie A,2018,2018/2019,Italy
Empoli FC,in,0.0,Serie A,2018,2018/2019,Italy
ACF Fiorentina,in,9.75,Serie A,2018,2018/2019,Italy
ACF Fiorentina,in,9.0,Serie A,2018,2018/2019,Italy
ACF Fiorentina,in,8.0,Serie A,2018,2018/2019,Italy
ACF Fiorentina,in,3.8,Serie A,2018,2018/2019,Italy
ACF Fiorentina,in,3.6,Serie A,2018,2018/2019,Italy
ACF Fiorentina,in,3.5,Serie A,2018,2018/2019,Italy
ACF Fiorentina,in,3.2,Serie A,2018,2018/2019,Italy
ACF Fiorentina,in,2.9,Serie A,2018,2018/2019,Italy
ACF Fiorentina,in,1.6,Serie A,2018,2018/2019,Italy
